feature,label,boundary
./dataset/Breakfast/features_average/P35_cam02_P35_tea.npy,./dataset/Breakfast/gt_arr/P35_cam02_P35_tea.npy,./dataset/Breakfast/gt_boundary_arr/P35_cam02_P35_tea.npy
./dataset/Breakfast/features_average/P35_stereo01_P35_coffee.npy,./dataset/Breakfast/gt_arr/P35_stereo01_P35_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P35_stereo01_P35_coffee.npy
./dataset/Breakfast/features_average/P35_stereo01_P35_friedegg.npy,./dataset/Breakfast/gt_arr/P35_stereo01_P35_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P35_stereo01_P35_friedegg.npy
./dataset/Breakfast/features_average/P35_stereo01_P35_juice.npy,./dataset/Breakfast/gt_arr/P35_stereo01_P35_juice.npy,./dataset/Breakfast/gt_boundary_arr/P35_stereo01_P35_juice.npy
./dataset/Breakfast/features_average/P35_stereo01_P35_milk.npy,./dataset/Breakfast/gt_arr/P35_stereo01_P35_milk.npy,./dataset/Breakfast/gt_boundary_arr/P35_stereo01_P35_milk.npy
./dataset/Breakfast/features_average/P35_stereo01_P35_salat.npy,./dataset/Breakfast/gt_arr/P35_stereo01_P35_salat.npy,./dataset/Breakfast/gt_boundary_arr/P35_stereo01_P35_salat.npy
./dataset/Breakfast/features_average/P35_stereo01_P35_sandwich.npy,./dataset/Breakfast/gt_arr/P35_stereo01_P35_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P35_stereo01_P35_sandwich.npy
./dataset/Breakfast/features_average/P35_stereo01_P35_scrambledegg.npy,./dataset/Breakfast/gt_arr/P35_stereo01_P35_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P35_stereo01_P35_scrambledegg.npy
./dataset/Breakfast/features_average/P35_stereo01_P35_tea.npy,./dataset/Breakfast/gt_arr/P35_stereo01_P35_tea.npy,./dataset/Breakfast/gt_boundary_arr/P35_stereo01_P35_tea.npy
./dataset/Breakfast/features_average/P35_webcam02_P35_cereals.npy,./dataset/Breakfast/gt_arr/P35_webcam02_P35_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P35_webcam02_P35_cereals.npy
./dataset/Breakfast/features_average/P35_webcam02_P35_friedegg.npy,./dataset/Breakfast/gt_arr/P35_webcam02_P35_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P35_webcam02_P35_friedegg.npy
./dataset/Breakfast/features_average/P35_webcam02_P35_juice.npy,./dataset/Breakfast/gt_arr/P35_webcam02_P35_juice.npy,./dataset/Breakfast/gt_boundary_arr/P35_webcam02_P35_juice.npy
./dataset/Breakfast/features_average/P35_webcam02_P35_milk.npy,./dataset/Breakfast/gt_arr/P35_webcam02_P35_milk.npy,./dataset/Breakfast/gt_boundary_arr/P35_webcam02_P35_milk.npy
./dataset/Breakfast/features_average/P35_webcam02_P35_pancake.npy,./dataset/Breakfast/gt_arr/P35_webcam02_P35_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P35_webcam02_P35_pancake.npy
./dataset/Breakfast/features_average/P35_webcam02_P35_salat.npy,./dataset/Breakfast/gt_arr/P35_webcam02_P35_salat.npy,./dataset/Breakfast/gt_boundary_arr/P35_webcam02_P35_salat.npy
./dataset/Breakfast/features_average/P35_webcam02_P35_sandwich.npy,./dataset/Breakfast/gt_arr/P35_webcam02_P35_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P35_webcam02_P35_sandwich.npy
./dataset/Breakfast/features_average/P35_webcam02_P35_scrambledegg.npy,./dataset/Breakfast/gt_arr/P35_webcam02_P35_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P35_webcam02_P35_scrambledegg.npy
./dataset/Breakfast/features_average/P35_webcam02_P35_tea.npy,./dataset/Breakfast/gt_arr/P35_webcam02_P35_tea.npy,./dataset/Breakfast/gt_boundary_arr/P35_webcam02_P35_tea.npy
./dataset/Breakfast/features_average/P36_cam01_P36_cereals.npy,./dataset/Breakfast/gt_arr/P36_cam01_P36_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P36_cam01_P36_cereals.npy
./dataset/Breakfast/features_average/P36_cam01_P36_juice.npy,./dataset/Breakfast/gt_arr/P36_cam01_P36_juice.npy,./dataset/Breakfast/gt_boundary_arr/P36_cam01_P36_juice.npy
./dataset/Breakfast/features_average/P36_cam01_P36_milk.npy,./dataset/Breakfast/gt_arr/P36_cam01_P36_milk.npy,./dataset/Breakfast/gt_boundary_arr/P36_cam01_P36_milk.npy
./dataset/Breakfast/features_average/P36_cam01_P36_pancake.npy,./dataset/Breakfast/gt_arr/P36_cam01_P36_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P36_cam01_P36_pancake.npy
./dataset/Breakfast/features_average/P36_cam01_P36_salat.npy,./dataset/Breakfast/gt_arr/P36_cam01_P36_salat.npy,./dataset/Breakfast/gt_boundary_arr/P36_cam01_P36_salat.npy
./dataset/Breakfast/features_average/P36_cam01_P36_sandwich.npy,./dataset/Breakfast/gt_arr/P36_cam01_P36_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P36_cam01_P36_sandwich.npy
./dataset/Breakfast/features_average/P36_cam01_P36_scrambledegg.npy,./dataset/Breakfast/gt_arr/P36_cam01_P36_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P36_cam01_P36_scrambledegg.npy
./dataset/Breakfast/features_average/P36_cam01_P36_tea.npy,./dataset/Breakfast/gt_arr/P36_cam01_P36_tea.npy,./dataset/Breakfast/gt_boundary_arr/P36_cam01_P36_tea.npy
./dataset/Breakfast/features_average/P36_stereo01_P36_cereals.npy,./dataset/Breakfast/gt_arr/P36_stereo01_P36_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P36_stereo01_P36_cereals.npy
./dataset/Breakfast/features_average/P36_stereo01_P36_coffee.npy,./dataset/Breakfast/gt_arr/P36_stereo01_P36_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P36_stereo01_P36_coffee.npy
./dataset/Breakfast/features_average/P36_stereo01_P36_juice.npy,./dataset/Breakfast/gt_arr/P36_stereo01_P36_juice.npy,./dataset/Breakfast/gt_boundary_arr/P36_stereo01_P36_juice.npy
./dataset/Breakfast/features_average/P36_stereo01_P36_milk.npy,./dataset/Breakfast/gt_arr/P36_stereo01_P36_milk.npy,./dataset/Breakfast/gt_boundary_arr/P36_stereo01_P36_milk.npy
./dataset/Breakfast/features_average/P36_stereo01_P36_pancake.npy,./dataset/Breakfast/gt_arr/P36_stereo01_P36_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P36_stereo01_P36_pancake.npy
./dataset/Breakfast/features_average/P36_stereo01_P36_salat.npy,./dataset/Breakfast/gt_arr/P36_stereo01_P36_salat.npy,./dataset/Breakfast/gt_boundary_arr/P36_stereo01_P36_salat.npy
./dataset/Breakfast/features_average/P36_stereo01_P36_sandwich.npy,./dataset/Breakfast/gt_arr/P36_stereo01_P36_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P36_stereo01_P36_sandwich.npy
./dataset/Breakfast/features_average/P36_stereo01_P36_scrambledegg.npy,./dataset/Breakfast/gt_arr/P36_stereo01_P36_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P36_stereo01_P36_scrambledegg.npy
./dataset/Breakfast/features_average/P36_stereo01_P36_tea.npy,./dataset/Breakfast/gt_arr/P36_stereo01_P36_tea.npy,./dataset/Breakfast/gt_boundary_arr/P36_stereo01_P36_tea.npy
./dataset/Breakfast/features_average/P36_webcam01_P36_cereals.npy,./dataset/Breakfast/gt_arr/P36_webcam01_P36_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P36_webcam01_P36_cereals.npy
./dataset/Breakfast/features_average/P36_webcam01_P36_friedegg.npy,./dataset/Breakfast/gt_arr/P36_webcam01_P36_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P36_webcam01_P36_friedegg.npy
./dataset/Breakfast/features_average/P36_webcam01_P36_milk.npy,./dataset/Breakfast/gt_arr/P36_webcam01_P36_milk.npy,./dataset/Breakfast/gt_boundary_arr/P36_webcam01_P36_milk.npy
./dataset/Breakfast/features_average/P36_webcam01_P36_pancake.npy,./dataset/Breakfast/gt_arr/P36_webcam01_P36_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P36_webcam01_P36_pancake.npy
./dataset/Breakfast/features_average/P36_webcam01_P36_salat.npy,./dataset/Breakfast/gt_arr/P36_webcam01_P36_salat.npy,./dataset/Breakfast/gt_boundary_arr/P36_webcam01_P36_salat.npy
./dataset/Breakfast/features_average/P36_webcam01_P36_sandwich.npy,./dataset/Breakfast/gt_arr/P36_webcam01_P36_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P36_webcam01_P36_sandwich.npy
./dataset/Breakfast/features_average/P36_webcam01_P36_scrambledegg.npy,./dataset/Breakfast/gt_arr/P36_webcam01_P36_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P36_webcam01_P36_scrambledegg.npy
./dataset/Breakfast/features_average/P36_webcam01_P36_tea.npy,./dataset/Breakfast/gt_arr/P36_webcam01_P36_tea.npy,./dataset/Breakfast/gt_boundary_arr/P36_webcam01_P36_tea.npy
./dataset/Breakfast/features_average/P36_webcam02_P36_cereals.npy,./dataset/Breakfast/gt_arr/P36_webcam02_P36_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P36_webcam02_P36_cereals.npy
./dataset/Breakfast/features_average/P36_webcam02_P36_friedegg.npy,./dataset/Breakfast/gt_arr/P36_webcam02_P36_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P36_webcam02_P36_friedegg.npy
./dataset/Breakfast/features_average/P36_webcam02_P36_juice.npy,./dataset/Breakfast/gt_arr/P36_webcam02_P36_juice.npy,./dataset/Breakfast/gt_boundary_arr/P36_webcam02_P36_juice.npy
./dataset/Breakfast/features_average/P36_webcam02_P36_pancake.npy,./dataset/Breakfast/gt_arr/P36_webcam02_P36_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P36_webcam02_P36_pancake.npy
./dataset/Breakfast/features_average/P36_webcam02_P36_salat.npy,./dataset/Breakfast/gt_arr/P36_webcam02_P36_salat.npy,./dataset/Breakfast/gt_boundary_arr/P36_webcam02_P36_salat.npy
./dataset/Breakfast/features_average/P36_webcam02_P36_sandwich.npy,./dataset/Breakfast/gt_arr/P36_webcam02_P36_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P36_webcam02_P36_sandwich.npy
./dataset/Breakfast/features_average/P36_webcam02_P36_scrambledegg.npy,./dataset/Breakfast/gt_arr/P36_webcam02_P36_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P36_webcam02_P36_scrambledegg.npy
./dataset/Breakfast/features_average/P36_webcam02_P36_tea.npy,./dataset/Breakfast/gt_arr/P36_webcam02_P36_tea.npy,./dataset/Breakfast/gt_boundary_arr/P36_webcam02_P36_tea.npy
./dataset/Breakfast/features_average/P37_cam01_P37_cereals.npy,./dataset/Breakfast/gt_arr/P37_cam01_P37_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P37_cam01_P37_cereals.npy
./dataset/Breakfast/features_average/P37_cam01_P37_coffee.npy,./dataset/Breakfast/gt_arr/P37_cam01_P37_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P37_cam01_P37_coffee.npy
./dataset/Breakfast/features_average/P37_cam01_P37_friedegg.npy,./dataset/Breakfast/gt_arr/P37_cam01_P37_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P37_cam01_P37_friedegg.npy
./dataset/Breakfast/features_average/P37_cam01_P37_juice.npy,./dataset/Breakfast/gt_arr/P37_cam01_P37_juice.npy,./dataset/Breakfast/gt_boundary_arr/P37_cam01_P37_juice.npy
./dataset/Breakfast/features_average/P37_cam01_P37_pancake.npy,./dataset/Breakfast/gt_arr/P37_cam01_P37_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P37_cam01_P37_pancake.npy
./dataset/Breakfast/features_average/P37_cam01_P37_salat.npy,./dataset/Breakfast/gt_arr/P37_cam01_P37_salat.npy,./dataset/Breakfast/gt_boundary_arr/P37_cam01_P37_salat.npy
./dataset/Breakfast/features_average/P37_cam01_P37_sandwich.npy,./dataset/Breakfast/gt_arr/P37_cam01_P37_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P37_cam01_P37_sandwich.npy
./dataset/Breakfast/features_average/P37_cam01_P37_scrambledegg.npy,./dataset/Breakfast/gt_arr/P37_cam01_P37_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P37_cam01_P37_scrambledegg.npy
./dataset/Breakfast/features_average/P37_cam01_P37_tea.npy,./dataset/Breakfast/gt_arr/P37_cam01_P37_tea.npy,./dataset/Breakfast/gt_boundary_arr/P37_cam01_P37_tea.npy
./dataset/Breakfast/features_average/P37_stereo01_P37_cereals.npy,./dataset/Breakfast/gt_arr/P37_stereo01_P37_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P37_stereo01_P37_cereals.npy
./dataset/Breakfast/features_average/P37_stereo01_P37_coffee.npy,./dataset/Breakfast/gt_arr/P37_stereo01_P37_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P37_stereo01_P37_coffee.npy
./dataset/Breakfast/features_average/P37_stereo01_P37_friedegg.npy,./dataset/Breakfast/gt_arr/P37_stereo01_P37_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P37_stereo01_P37_friedegg.npy
./dataset/Breakfast/features_average/P37_stereo01_P37_juice.npy,./dataset/Breakfast/gt_arr/P37_stereo01_P37_juice.npy,./dataset/Breakfast/gt_boundary_arr/P37_stereo01_P37_juice.npy
./dataset/Breakfast/features_average/P37_stereo01_P37_pancake.npy,./dataset/Breakfast/gt_arr/P37_stereo01_P37_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P37_stereo01_P37_pancake.npy
./dataset/Breakfast/features_average/P37_stereo01_P37_salat.npy,./dataset/Breakfast/gt_arr/P37_stereo01_P37_salat.npy,./dataset/Breakfast/gt_boundary_arr/P37_stereo01_P37_salat.npy
./dataset/Breakfast/features_average/P37_stereo01_P37_sandwich.npy,./dataset/Breakfast/gt_arr/P37_stereo01_P37_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P37_stereo01_P37_sandwich.npy
./dataset/Breakfast/features_average/P37_stereo01_P37_scrambledegg.npy,./dataset/Breakfast/gt_arr/P37_stereo01_P37_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P37_stereo01_P37_scrambledegg.npy
./dataset/Breakfast/features_average/P37_stereo01_P37_tea.npy,./dataset/Breakfast/gt_arr/P37_stereo01_P37_tea.npy,./dataset/Breakfast/gt_boundary_arr/P37_stereo01_P37_tea.npy
./dataset/Breakfast/features_average/P37_webcam01_P37_cereals.npy,./dataset/Breakfast/gt_arr/P37_webcam01_P37_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P37_webcam01_P37_cereals.npy
./dataset/Breakfast/features_average/P37_webcam01_P37_coffee.npy,./dataset/Breakfast/gt_arr/P37_webcam01_P37_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P37_webcam01_P37_coffee.npy
./dataset/Breakfast/features_average/P37_webcam01_P37_friedegg.npy,./dataset/Breakfast/gt_arr/P37_webcam01_P37_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P37_webcam01_P37_friedegg.npy
./dataset/Breakfast/features_average/P37_webcam01_P37_juice.npy,./dataset/Breakfast/gt_arr/P37_webcam01_P37_juice.npy,./dataset/Breakfast/gt_boundary_arr/P37_webcam01_P37_juice.npy
./dataset/Breakfast/features_average/P37_webcam01_P37_pancake.npy,./dataset/Breakfast/gt_arr/P37_webcam01_P37_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P37_webcam01_P37_pancake.npy
./dataset/Breakfast/features_average/P37_webcam01_P37_salat.npy,./dataset/Breakfast/gt_arr/P37_webcam01_P37_salat.npy,./dataset/Breakfast/gt_boundary_arr/P37_webcam01_P37_salat.npy
./dataset/Breakfast/features_average/P37_webcam01_P37_sandwich.npy,./dataset/Breakfast/gt_arr/P37_webcam01_P37_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P37_webcam01_P37_sandwich.npy
./dataset/Breakfast/features_average/P37_webcam01_P37_scrambledegg.npy,./dataset/Breakfast/gt_arr/P37_webcam01_P37_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P37_webcam01_P37_scrambledegg.npy
./dataset/Breakfast/features_average/P37_webcam01_P37_tea.npy,./dataset/Breakfast/gt_arr/P37_webcam01_P37_tea.npy,./dataset/Breakfast/gt_boundary_arr/P37_webcam01_P37_tea.npy
./dataset/Breakfast/features_average/P37_webcam02_P37_cereals.npy,./dataset/Breakfast/gt_arr/P37_webcam02_P37_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P37_webcam02_P37_cereals.npy
./dataset/Breakfast/features_average/P37_webcam02_P37_coffee.npy,./dataset/Breakfast/gt_arr/P37_webcam02_P37_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P37_webcam02_P37_coffee.npy
./dataset/Breakfast/features_average/P37_webcam02_P37_friedegg.npy,./dataset/Breakfast/gt_arr/P37_webcam02_P37_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P37_webcam02_P37_friedegg.npy
./dataset/Breakfast/features_average/P37_webcam02_P37_juice.npy,./dataset/Breakfast/gt_arr/P37_webcam02_P37_juice.npy,./dataset/Breakfast/gt_boundary_arr/P37_webcam02_P37_juice.npy
./dataset/Breakfast/features_average/P37_webcam02_P37_pancake.npy,./dataset/Breakfast/gt_arr/P37_webcam02_P37_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P37_webcam02_P37_pancake.npy
./dataset/Breakfast/features_average/P37_webcam02_P37_salat.npy,./dataset/Breakfast/gt_arr/P37_webcam02_P37_salat.npy,./dataset/Breakfast/gt_boundary_arr/P37_webcam02_P37_salat.npy
./dataset/Breakfast/features_average/P37_webcam02_P37_sandwich.npy,./dataset/Breakfast/gt_arr/P37_webcam02_P37_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P37_webcam02_P37_sandwich.npy
./dataset/Breakfast/features_average/P37_webcam02_P37_scrambledegg.npy,./dataset/Breakfast/gt_arr/P37_webcam02_P37_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P37_webcam02_P37_scrambledegg.npy
./dataset/Breakfast/features_average/P37_webcam02_P37_tea.npy,./dataset/Breakfast/gt_arr/P37_webcam02_P37_tea.npy,./dataset/Breakfast/gt_boundary_arr/P37_webcam02_P37_tea.npy
./dataset/Breakfast/features_average/P38_cam01_P38_cereals.npy,./dataset/Breakfast/gt_arr/P38_cam01_P38_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P38_cam01_P38_cereals.npy
./dataset/Breakfast/features_average/P38_cam01_P38_coffee.npy,./dataset/Breakfast/gt_arr/P38_cam01_P38_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P38_cam01_P38_coffee.npy
./dataset/Breakfast/features_average/P38_cam01_P38_friedegg.npy,./dataset/Breakfast/gt_arr/P38_cam01_P38_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P38_cam01_P38_friedegg.npy
./dataset/Breakfast/features_average/P38_cam01_P38_juice.npy,./dataset/Breakfast/gt_arr/P38_cam01_P38_juice.npy,./dataset/Breakfast/gt_boundary_arr/P38_cam01_P38_juice.npy
./dataset/Breakfast/features_average/P38_cam01_P38_pancake.npy,./dataset/Breakfast/gt_arr/P38_cam01_P38_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P38_cam01_P38_pancake.npy
./dataset/Breakfast/features_average/P38_cam01_P38_salat.npy,./dataset/Breakfast/gt_arr/P38_cam01_P38_salat.npy,./dataset/Breakfast/gt_boundary_arr/P38_cam01_P38_salat.npy
./dataset/Breakfast/features_average/P38_cam01_P38_sandwich.npy,./dataset/Breakfast/gt_arr/P38_cam01_P38_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P38_cam01_P38_sandwich.npy
./dataset/Breakfast/features_average/P38_cam01_P38_scrambledegg.npy,./dataset/Breakfast/gt_arr/P38_cam01_P38_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P38_cam01_P38_scrambledegg.npy
./dataset/Breakfast/features_average/P38_cam01_P38_tea.npy,./dataset/Breakfast/gt_arr/P38_cam01_P38_tea.npy,./dataset/Breakfast/gt_boundary_arr/P38_cam01_P38_tea.npy
./dataset/Breakfast/features_average/P38_stereo01_P38_cereals.npy,./dataset/Breakfast/gt_arr/P38_stereo01_P38_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P38_stereo01_P38_cereals.npy
./dataset/Breakfast/features_average/P38_stereo01_P38_coffee.npy,./dataset/Breakfast/gt_arr/P38_stereo01_P38_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P38_stereo01_P38_coffee.npy
./dataset/Breakfast/features_average/P38_stereo01_P38_friedegg.npy,./dataset/Breakfast/gt_arr/P38_stereo01_P38_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P38_stereo01_P38_friedegg.npy
./dataset/Breakfast/features_average/P38_stereo01_P38_juice.npy,./dataset/Breakfast/gt_arr/P38_stereo01_P38_juice.npy,./dataset/Breakfast/gt_boundary_arr/P38_stereo01_P38_juice.npy
./dataset/Breakfast/features_average/P38_stereo01_P38_pancake.npy,./dataset/Breakfast/gt_arr/P38_stereo01_P38_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P38_stereo01_P38_pancake.npy
./dataset/Breakfast/features_average/P38_stereo01_P38_salat.npy,./dataset/Breakfast/gt_arr/P38_stereo01_P38_salat.npy,./dataset/Breakfast/gt_boundary_arr/P38_stereo01_P38_salat.npy
./dataset/Breakfast/features_average/P38_stereo01_P38_sandwich.npy,./dataset/Breakfast/gt_arr/P38_stereo01_P38_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P38_stereo01_P38_sandwich.npy
./dataset/Breakfast/features_average/P38_stereo01_P38_scrambledegg.npy,./dataset/Breakfast/gt_arr/P38_stereo01_P38_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P38_stereo01_P38_scrambledegg.npy
./dataset/Breakfast/features_average/P38_stereo01_P38_tea.npy,./dataset/Breakfast/gt_arr/P38_stereo01_P38_tea.npy,./dataset/Breakfast/gt_boundary_arr/P38_stereo01_P38_tea.npy
./dataset/Breakfast/features_average/P38_webcam01_P38_cereals.npy,./dataset/Breakfast/gt_arr/P38_webcam01_P38_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P38_webcam01_P38_cereals.npy
./dataset/Breakfast/features_average/P38_webcam01_P38_coffee.npy,./dataset/Breakfast/gt_arr/P38_webcam01_P38_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P38_webcam01_P38_coffee.npy
./dataset/Breakfast/features_average/P38_webcam01_P38_friedegg.npy,./dataset/Breakfast/gt_arr/P38_webcam01_P38_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P38_webcam01_P38_friedegg.npy
./dataset/Breakfast/features_average/P38_webcam01_P38_juice.npy,./dataset/Breakfast/gt_arr/P38_webcam01_P38_juice.npy,./dataset/Breakfast/gt_boundary_arr/P38_webcam01_P38_juice.npy
./dataset/Breakfast/features_average/P38_webcam01_P38_pancake.npy,./dataset/Breakfast/gt_arr/P38_webcam01_P38_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P38_webcam01_P38_pancake.npy
./dataset/Breakfast/features_average/P38_webcam01_P38_salat.npy,./dataset/Breakfast/gt_arr/P38_webcam01_P38_salat.npy,./dataset/Breakfast/gt_boundary_arr/P38_webcam01_P38_salat.npy
./dataset/Breakfast/features_average/P38_webcam01_P38_sandwich.npy,./dataset/Breakfast/gt_arr/P38_webcam01_P38_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P38_webcam01_P38_sandwich.npy
./dataset/Breakfast/features_average/P38_webcam01_P38_scrambledegg.npy,./dataset/Breakfast/gt_arr/P38_webcam01_P38_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P38_webcam01_P38_scrambledegg.npy
./dataset/Breakfast/features_average/P38_webcam01_P38_tea.npy,./dataset/Breakfast/gt_arr/P38_webcam01_P38_tea.npy,./dataset/Breakfast/gt_boundary_arr/P38_webcam01_P38_tea.npy
./dataset/Breakfast/features_average/P38_webcam02_P38_cereals.npy,./dataset/Breakfast/gt_arr/P38_webcam02_P38_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P38_webcam02_P38_cereals.npy
./dataset/Breakfast/features_average/P38_webcam02_P38_coffee.npy,./dataset/Breakfast/gt_arr/P38_webcam02_P38_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P38_webcam02_P38_coffee.npy
